fatigue_score,acceleration,angular_velocity,body_orientation,ground_reaction_force,step_count,cadence,jump_height_cm,range_of_motion,impact_force,gait_symmetry,speed,training_duration,previous_injury_history,rest_period,repetition_count,workload_intensity,acc_rms,injury_risk
48.4595,1.031,-0.5107,121.5686,476.3523,104,85.2041,67.4999,42.7678,354.0037,0.7657,11.3472,69.4773,0,7.3634,23,3.0221,1.0552,0
44.5568,0.5524,1.0724,-176.2163,166.9609,112,100.1086,58.7664,42.6235,157.3251,0.6324,10.3773,97.8383,0,7.7884,25,6.7888,1.1981,0
57.708,1.1952,0.0075,73.7507,440.6158,104,86.182,64.0064,90.1374,332.0398,0.6221,8.4253,112.3885,0,7.1378,32,7.9164,1.1909,0
52.7531,-1.0815,-0.0006,-106.1135,776.1775,107,91.8262,61.0565,68.8404,187.7482,0.9689,6.7794,82.4549,1,7.7939,30,6.1019,0.8297,1
41.3923,-0.2603,0.9294,137.5652,640.4726,98,77.8108,41.7903,34.8224,331.25,0.6008,8.297,38.972,1,6.3228,34,8.769,1.0385,0
63.0218,-0.2186,0.2083,-44.6664,285.861,109,78.4257,57.1188,37.7568,208.1647,0.7269,9.9606,126.802,0,7.29,32,7.4926,0.8132,0
52.6216,0.2094,0.2636,-57.976,418.5281,105,78.4354,65.077,68.3665,306.9528,0.9402,1.3971,127.2336,0,8.0999,31,3.3986,1.0851,0
56.5291,0.6249,0.0299,76.5448,473.6049,102,70.6357,45.912,101.6066,340.2171,0.759,1.3303,96.9125,0,7.7305,28,8.3675,1.095,0
46.0798,0.1378,-0.387,80.0816,575.9731,91,75.5916,61.4009,42.8219,325.5164,0.6788,4.5381,75.9331,0,8.4746,23,5.1652,0.8897,0
61.3072,1.3354,0.6084,48.136,627.5896,103,83.2904,23.5684,40.248,268.1397,0.6522,11.3238,78.6862,0,7.0748,42,3.6735,1.0835,0
34.1464,-0.3747,-0.7082,-61.269,744.4093,101,74.0103,26.2964,72.4695,233.5368,0.6139,1.6344,33.312,0,6.9059,25,4.6594,0.839,0
66.755,-1.049,-0.4884,39.7271,356.8308,99,85.5634,51.6607,77.2019,272.5278,0.8589,6.1531,77.482,0,8.2353,31,9.5598,0.8604,0
30.6116,-0.6657,-0.3885,-160.4643,532.6975,112,72.5938,43.7509,76.1961,401.3166,0.7302,2.7076,49.0295,0,9.6131,23,9.501,1.0127,0
36.2338,-0.7901,0.1256,163.8647,235.5215,92,72.133,72.0111,75.281,347.7292,0.6048,1.8428,97.6073,1,7.8919,31,5.2982,0.9527,0
52.5183,-0.4559,-0.0079,-17.0237,561.47,96,80.1273,46.3136,110.0851,376.4217,0.6332,10.5161,68.8782,0,8.4614,24,7.9899,1.1816,0
44.6924,-0.2692,-0.9313,-70.388,573.8994,107,59.5763,72.9726,65.3159,296.948,0.9408,8.3217,140.8096,0,8.4986,30,6.888,1.0532,0
46.7167,-0.2268,1.1587,129.8804,503.0074,117,90.7918,49.4767,33.0197,402.1975,0.6493,7.7354,131.328,0,7.8265,33,5.3536,1.082,0
44.6891,0.2319,0.3799,-63.2981,598.0361,95,87.0617,57.0217,30.8988,448.9201,0.7991,6.8593,58.2162,0,9.3178,34,6.605,1.1387,0
42.1692,-0.4611,-0.2455,178.9824,370.8239,104,88.161,41.5762,66.2968,164.1069,0.7388,8.6321,71.7867,0,8.1053,40,2.3907,1.1364,0
53.1698,1.0488,0.2167,68.6158,302.0694,103,87.4386,47.5945,110.4188,194.1965,0.6811,9.1475,98.9489,0,10.6172,28,4.9249,1.1149,0
49.5144,-1.9382,0.2235,53.8481,357.3954,97,78.853,35.3922,94.0511,407.9768,0.6499,4.4437,100.331,0,6.766,26,5.8393,1.0961,0
58.8483,-2.2269,-0.1651,-125.3316,555.5044,103,82.4402,28.7957,81.3224,472.5331,0.8556,4.7169,113.3023,0,8.3291,26,6.6689,1.1239,0
50.8017,1.0013,0.1969,39.5506,696.5789,104,83.8977,68.6012,93.164,189.2613,0.9502,2.3608,87.9701,0,7.5282,31,8.561,0.8289,0
45.8318,0.9227,0.2028,-124.155,371.2249,80,65.4886,71.5013,45.062,163.9384,0.8405,10.3532,26.6504,0,7.249,34,10.5546,1.0456,0
57.7447,1.239,0.5457,102.0975,397.4888,112,82.0165,68.6181,56.929,224.2778,0.7504,1.6164,78.229,0,6.6937,28,4.5088,1.083,0
31.6776,0.6367,0.0345,-130.1751,517.2898,114,76.229,72.1703,101.1725,251.2743,0.7226,6.5866,79.2262,0,9.376,34,6.9066,0.9822,0
24.1826,0.0025,0.1608,-50.8202,1016.9319,102,98.4688,54.3205,30.9649,315.1837,0.7451,0.3579,94.9025,0,8.615,31,7.0593,1.1327,0
34.1218,-0.2584,-0.1044,-8.3762,432.8519,102,78.0831,41.2087,57.4182,377.4075,0.7465,6.1043,117.14,0,11.1868,24,0.399,1.0893,0
46.5648,-1.6021,-0.2167,109.8697,644.6072,91,78.7426,36.0206,115.6141,281.5822,0.8042,10.306,119.6965,0,7.9766,33,7.1795,0.8377,0
53.9147,0.1477,-0.3848,47.7937,473.2204,109,67.795,14.8935,84.9833,473.03,0.7471,11.1253,104.9971,0,9.5516,19,4.6884,1.137,0
23.2882,-1.4368,-0.402,89.2682,418.95,103,76.0885,60.7126,95.8322,295.3341,0.8346,10.1216,83.3553,0,6.8734,33,2.3846,0.9467,0
49.8839,2.4661,-0.2324,-92.1693,300.5939,83,58.8573,52.563,65.612,231.2693,0.6418,9.1646,95.1699,0,7.759,31,6.0751,0.9943,0
46.4542,-1.032,-0.1179,-94.5852,454.4072,92,98.5915,57.5462,39.3014,204.6156,0.71,1.9022,69.6008,0,5.8006,32,7.8739,0.934,0
51.3696,-0.0754,0.5029,-42.9768,627.3907,83,85.8366,62.044,91.4062,256.6794,0.8887,7.1678,124.7701,1,8.5229,17,4.4576,1.1569,0
30.9242,1.5064,-0.1896,-173.2749,369.5225,88,76.33,77.7481,68.185,318.9236,0.9032,1.465,78.1798,0,9.662,48,9.4086,0.962,0
76.1527,-0.366,-0.1663,119.0535,514.4517,85,85.0415,43.4315,42.9456,287.4375,0.8704,0.9689,88.802,0,10.9292,24,4.7964,1.1787,0
50.3251,-0.3593,-0.1462,-46.8113,371.9361,92,70.3934,59.5518,110.691,260.7529,0.7364,0.1322,33.4053,0,7.7415,35,10.0136,1.1639,0
37.8282,-2.5868,-0.024,-155.6807,437.3547,87,78.1841,40.0589,52.6537,268.6881,0.7785,2.6975,83.6523,0,8.243,22,5.7964,1.0259,0
51.2944,-1.3098,0.8491,133.9976,272.8349,109,68.9161,15.8867,61.3641,221.1146,0.6729,8.9101,122.145,0,10.0058,32,9.0551,0.9385,0
64.9484,0.5615,-0.1896,168.4175,847.7361,99,64.6921,46.4594,48.8204,322.804,0.9865,5.7626,88.3616,0,10.9325,28,5.7877,0.8272,1
37.1335,1.6728,0.2806,52.7704,545.9655,83,87.6431,79.2019,65.2773,499.3743,0.948,1.9882,75.9425,0,7.1608,23,5.8064,0.8167,0
35.052,-0.8912,0.1749,-51.6282,451.0343,98,78.9493,46.3253,85.0115,268.7552,0.9767,2.9783,135.957,0,10.1018,34,5.0742,1.1463,0
48.8196,0.1967,0.031,-31.0475,693.6143,99,62.7087,32.2479,48.6386,337.5386,0.8278,3.1993,59.1025,0,8.8468,25,5.4585,1.0566,0
49.673,2.7085,-0.4791,-87.784,486.4271,98,71.7221,57.6969,62.3091,251.6082,0.7863,9.8705,63.6669,0,8.6282,32,4.9453,0.9207,0
57.094,0.5668,0.2618,76.0591,568.8687,109,93.053,67.8,31.2101,470.1694,0.9475,3.3524,45.6968,0,11.2272,24,5.5066,0.8814,0
64.7529,0.9761,-0.9628,-51.8141,734.374,108,72.7642,60.2326,44.3528,242.7273,0.7633,2.5427,129.02,0,4.4138,39,8.6588,0.8318,0
57.8,-0.7661,-0.5103,-168.3058,721.0571,95,86.22,77.1073,111.6215,259.2226,0.7073,5.0902,35.0314,1,6.5958,30,7.2826,0.9762,0
36.1231,1.5524,-0.2708,-163.3816,328.4652,92,72.6386,31.2911,87.1812,140.7813,0.801,10.6103,85.5181,0,7.1577,32,2.7479,0.946,0
39.2896,-0.6923,-0.1123,41.3098,501.9044,94,82.4367,77.781,75.372,112.7244,0.6678,8.9612,76.3817,1,9.1292,31,5.6545,0.9828,0
42.017,-0.868,0.042,-75.4618,691.5621,79,85.245,8.9403,76.3339,278.3721,0.9076,8.0294,90.9841,0,6.0627,25,8.9134,1.0036,0
57.7768,1.4794,0.6956,-119.307,337.7989,82,73.3879,9.3894,87.7877,244.3298,0.7766,11.0315,126.0618,0,9.2081,32,7.8529,1.064,0
56.0671,-0.6369,0.3151,18.8514,461.3322,96,78.662,20.7397,48.9542,350.2766,0.862,9.5658,78.0324,0,6.7303,31,4.3972,0.9412,0
62.6154,-0.0037,0.0844,-79.7629,455.8598,104,83.0816,59.6039,33.0618,352.4933,0.8336,4.0377,79.1758,1,9.1913,25,5.0857,0.82,0
55.5811,1.6262,-0.168,-153.5993,575.1642,112,74.3222,19.8235,66.9164,319.81,0.834,0.6609,49.3249,0,7.8261,33,7.2554,0.9962,0
43.7253,-0.9141,-0.1627,-110.3103,620.3782,114,77.9066,37.2336,111.8206,348.3132,0.9724,1.1567,104.3463,0,11.6626,35,4.6112,1.0297,0
48.032,-0.2368,-0.5673,100.0464,672.5097,108,70.5638,41.5314,75.9608,361.7814,0.6223,4.5732,88.7373,0,5.855,31,3.6322,0.8999,0
35.3858,-0.6102,-1.0537,126.7241,512.3981,112,81.0464,64.9268,109.4458,341.5335,0.8455,4.267,91.9791,0,9.3604,43,5.9854,0.9342,0
56.2814,-0.3287,-0.6376,133.9731,343.8869,86,90.7612,75.5629,41.3393,242.69,0.705,10.1116,128.2715,0,8.6568,27,7.3079,1.0924,0
43.7394,0.0392,0.5854,12.5398,446.8101,105,68.3652,68.0415,54.6139,218.2134,0.6499,11.7817,97.9268,1,7.4598,27,6.6005,0.9718,0
62.243,1.3401,-0.3559,162.3424,341.3344,112,72.9421,21.3843,87.6208,274.1434,0.6219,11.4918,48.3344,0,8.8577,38,5.6797,0.9855,0
56.003,1.6423,-0.2623,-125.3992,397.683,93,59.561,53.5736,32.1116,260.4781,0.932,7.8889,67.8894,0,6.8665,38,5.1696,1.0645,0
69.38,0.1558,0.5105,64.2082,606.3412,98,85.1183,42.5903,43.5267,318.0131,0.7595,4.8528,162.6958,0,8.2509,30,7.8633,1.1042,0
54.198,-0.7266,-1.321,73.5342,284.7416,100,64.007,46.7258,39.9283,400.0428,0.8796,4.446,117.1526,1,6.8488,26,4.1389,1.0205,0
54.0107,0.678,-0.293,-160.8533,417.0815,131,85.0235,48.6858,76.5449,267.002,0.9729,0.2906,71.8814,0,8.3796,18,7.5466,1.0674,0
48.1748,0.0053,-0.549,-78.3188,633.6192,86,85.7049,40.717,109.3366,318.2607,0.9419,10.4313,58.7633,1,8.7044,40,7.6167,1.1334,0
46.1542,0.0379,0.1468,161.6573,602.6809,116,89.099,35.485,30.2874,497.3068,0.6969,10.8264,39.8319,1,7.7412,37,5.1093,0.8589,0
47.4135,-1.0318,0.2784,93.2504,379.6513,101,83.688,41.0339,35.0357,332.9064,0.8541,2.4508,109.9804,0,9.2273,31,6.6058,0.8721,0
59.9915,-1.6171,0.2866,-160.3102,365.0252,88,64.9082,36.1733,89.7378,350.4552,0.7192,4.223,81.9171,0,7.3906,23,7.1069,1.0595,0
36.5139,-0.0189,0.7541,14.6858,736.3142,101,78.6769,70.3253,63.1626,465.7822,0.6196,7.429,72.5453,0,8.5359,26,5.777,1.1918,0
50.6333,-1.0695,0.277,53.504,556.2184,99,81.9589,48.7207,110.4041,279.7189,0.9632,3.5335,95.2477,0,5.674,27,4.2468,0.8086,0
33.3367,-0.5303,0.1245,170.31,378.0664,102,85.3276,70.206,78.4076,364.4552,0.8819,4.2441,113.1835,0,7.1252,25,3.3811,0.9234,0
53.7298,1.4827,1.2167,77.9163,493.8374,85,85.707,71.8594,35.3663,214.4809,0.934,5.5297,59.8158,0,7.7491,28,3.9024,0.9191,0
45.4147,-0.0702,-1.064,49.9154,662.9722,115,75.7269,77.7137,30.6228,264.0041,0.7092,4.3606,185.9338,0,10.948,26,7.6462,0.8673,0
55.0362,1.1071,1.1004,147.0699,365.8941,104,78.9157,24.8431,69.5211,264.409,0.7116,1.3034,54.4231,1,8.4345,33,3.2828,1.0075,0
42.575,0.2961,0.871,57.9374,362.7702,98,79.0133,55.2552,65.742,347.2476,0.6818,8.7334,101.3569,0,8.1717,30,6.6469,1.0596,0
47.4302,0.5838,-0.0742,155.5639,533.0919,114,67.3384,25.1772,73.3222,508.0583,0.7139,1.9157,79.4279,0,9.8344,29,5.1614,1.0539,0
56.3236,-0.55,-0.3535,-2.6006,297.1597,94,70.3326,86.7384,68.6646,221.4401,0.6424,10.2848,90.8214,0,6.281,33,3.9173,1.1935,0
51.2588,1.1529,-0.3291,78.6834,399.0115,105,79.2793,61.7773,84.1694,411.3713,0.893,3.8943,140.2319,0,8.9765,32,3.1829,0.9198,0
65.4279,0.3108,-0.1443,47.4317,434.7464,104,71.6188,40.611,111.0687,385.2794,0.9884,3.0683,121.6872,0,8.9106,28,5.6876,1.0249,0
45.1845,-0.2644,0.5982,18.9094,101.4592,104,65.3728,43.6957,98.0415,323.3153,0.9632,8.5252,37.209,1,6.8509,29,8.563,0.8349,0
44.3201,0.3103,-1.2334,-63.3259,512.4693,112,64.8089,66.7869,77.6267,327.2316,0.6587,9.2697,86.9748,0,9.0911,39,6.1582,1.0699,0
62.3679,-0.7152,1.0049,145.3602,591.8804,91,86.9504,42.6328,77.4736,371.75,0.6844,3.74,59.5801,0,5.2741,23,11.5425,1.1448,0
46.3281,-0.2937,-0.0005,-82.7839,792.5365,89,83.5467,22.8564,118.4596,302.5555,0.7442,10.8221,68.8046,1,8.9743,40,9.6513,1.185,0
45.8678,-0.0553,0.5884,-122.6198,589.508,93,81.4808,58.9938,114.7649,257.1767,0.6798,7.97,47.5383,0,11.4847,21,4.0618,1.0308,0
53.831,-0.5257,-0.6148,76.338,346.0868,101,76.729,74.6583,44.1473,411.9522,0.8746,1.5411,46.3052,0,9.5741,34,3.6565,1.086,0
48.3615,1.5587,0.3618,16.759,432.222,113,74.181,48.5374,87.2713,286.4118,0.8989,1.7352,103.606,1,8.1131,26,7.7684,1.142,1
46.8845,-0.4152,0.1934,-85.3702,779.1772,113,59.8374,65.0027,58.0646,313.6249,0.9025,2.7019,107.9491,0,6.8694,31,4.2271,1.146,0
43.07,2.0825,0.282,133.3108,568.0823,106,85.9381,38.1695,47.9481,199.9325,0.8334,9.3891,81.112,0,11.4898,42,4.4288,0.9195,0
63.6232,0.0673,-0.3459,-76.9655,657.2198,78,75.9306,52.5176,114.8033,293.2037,0.7015,11.2266,76.8825,0,3.426,24,7.1899,1.0679,0
48.4936,-0.2343,-0.1913,-157.0385,413.9935,93,86.2153,51.9971,37.736,157.5275,0.6483,9.2828,104.3976,0,6.9378,24,9.3025,1.1838,0
44.3785,-0.5044,-0.6175,-174.468,467.5803,83,70.6219,42.9941,32.4564,314.509,0.7952,0.2958,64.2582,0,7.6724,31,7.7099,1.1821,0
47.0312,0.4224,0.382,152.2278,489.6531,90,96.4754,31.1089,72.3472,157.4356,0.9556,1.78,18.0036,0,6.81,25,6.2187,0.8802,0
53.5492,0.8942,0.6713,-35.2159,638.052,95,81.8745,35.407,78.2435,125.7283,0.7098,6.3641,125.3257,0,7.1896,23,8.3035,1.1766,0
64.6128,-2.5379,0.1412,-103.144,435.7293,101,78.7908,36.2962,39.6465,154.8058,0.7305,6.9225,114.2207,0,10.3273,32,9.3703,1.1814,0
48.3088,0.0049,-1.3397,24.1565,590.4063,107,69.8059,40.8085,115.2507,345.5932,0.887,10.0616,92.0655,0,7.1766,27,5.6728,1.0289,0
41.3721,-1.9881,0.6784,-4.3612,499.8967,93,81.6526,47.2649,38.2933,203.0949,0.737,4.3358,113.5725,0,8.9149,34,4.178,0.8908,0
69.1887,0.9818,0.0596,179.9434,318.0307,104,86.1653,52.8895,94.9519,287.1965,0.9488,10.336,109.1535,1,7.82,22,4.6312,0.8263,0
51.3555,0.9997,-1.3272,139.8618,499.5681,88,57.59,52.8582,62.8495,236.1886,0.9462,1.9129,102.5187,1,6.8792,22,5.8039,0.8827,0
48.9407,0.041,-0.8516,-82.4032,665.635,93,78.6516,47.9492,53.6635,342.7723,0.9599,2.3303,124.2464,0,10.7506,30,5.1809,0.8595,0
50.7183,0.2084,-0.5268,71.1754,500.9153,105,78.8131,50.2964,48.995,123.594,0.9081,3.435,51.1261,0,7.1916,29,6.6709,0.8828,0
37.5454,-1.4298,-0.0002,-40.6171,450.7037,98,84.5136,32.8676,45.8277,294.7238,0.6236,2.9384,57.9843,0,10.4195,30,3.9042,1.1966,0
49.5459,-0.5473,-0.5107,-48.8024,713.5577,99,63.2258,53.8201,77.5088,258.9048,0.8123,9.3981,112.24,0,9.9448,40,6.5732,0.8711,0
57.5961,-0.6122,-0.445,-47.8414,558.4836,105,88.0012,18.6794,34.0286,373.4876,0.7905,4.0862,95.9804,1,6.1369,31,5.1098,1.0174,0
62.2012,-0.449,0.457,50.1319,292.7565,103,87.3682,29.771,99.3423,360.6903,0.7848,1.3466,102.584,0,7.8638,34,6.0729,0.8997,0
46.4179,0.8722,0.5937,13.6742,456.6717,96,87.7485,29.1903,51.0104,85.7782,0.862,6.2123,101.571,0,12.415,30,8.8001,0.835,0
51.8795,1.2817,0.4747,91.818,540.1789,90,73.3844,38.5791,69.0754,417.4263,0.9008,1.5187,144.4022,1,6.9766,30,10.0848,0.9032,0
62.3797,0.6106,-0.818,-124.9251,535.3002,102,91.223,55.7849,37.2221,403.367,0.8165,9.8825,68.0813,0,9.3023,35,6.1048,1.0821,0
50.3753,-0.3234,0.4715,-26.8463,576.6443,94,71.8708,53.4887,72.2807,345.8987,0.9016,3.9884,122.5768,0,9.4281,31,8.8848,0.8853,0
57.1947,-0.7462,-0.2395,129.7163,475.8005,111,58.8655,55.4646,86.3962,160.8505,0.6972,5.9316,62.48,0,7.0146,41,6.4955,0.8637,0
54.2431,0.0905,0.9813,-178.8608,468.2177,105,83.1084,66.1789,34.445,351.0916,0.8562,10.6058,67.7488,1,9.3954,32,3.1205,0.8462,0
43.3572,0.2965,0.1301,44.4572,502.1121,91,79.3883,53.6107,108.1521,369.9681,0.8447,4.8173,48.3789,1,5.1911,26,6.4007,0.8644,0
40.8387,-0.221,0.6082,102.8653,619.1725,94,92.2002,29.861,56.8735,268.1497,0.7339,1.1556,115.9544,1,9.7751,34,3.4801,0.8182,0
60.5932,-0.6591,0.2781,-41.8124,397.339,91,69.6568,50.5957,60.637,394.4015,0.8016,10.3841,59.4951,0,8.2494,33,8.5716,0.8798,0
23.2537,0.6153,0.2164,138.1018,489.1909,103,76.5443,31.3391,44.9324,468.6097,0.9959,1.6482,71.3207,1,3.9881,22,5.3686,1.1748,0
43.3138,0.7135,-0.184,84.849,537.1912,101,75.642,43.3054,109.5431,260.741,0.8799,9.0215,172.2614,0,7.3534,25,1.7402,1.2066,0
36.047,-1.3119,0.6037,38.1773,419.279,123,88.0331,57.9588,61.1088,210.7168,0.7779,5.2946,36.37,0,5.0636,34,3.1175,1.103,0
60.6079,-0.3837,0.4655,-108.6039,569.3593,97,69.1564,46.6215,56.782,279.2573,0.8832,9.2441,89.7167,0,6.2269,25,4.7852,1.0241,0
63.6478,0.7779,-0.1655,61.2374,552.3368,95,92.7331,62.8558,94.775,352.9001,0.7532,1.2409,103.6005,0,7.2291,32,1.9205,0.8313,0
42.7567,0.9886,-0.2202,120.1561,189.6729,110,72.646,50.1669,58.401,298.5451,0.727,8.9159,93.6403,0,9.3347,37,6.6127,1.1339,0
77.649,0.0646,-0.3562,82.7673,505.0866,93,75.5731,19.7148,71.5372,204.1448,0.8009,7.297,146.9657,0,5.7475,27,8.2476,0.8787,0
63.7722,0.3653,0.4088,26.9485,712.5888,116,80.4189,42.1051,119.9685,416.3857,0.7795,2.7002,81.1638,0,7.1561,39,5.0614,1.1012,1
51.9716,0.2525,0.1182,77.2477,724.4673,113,69.8539,62.7066,74.1255,282.9436,0.9802,5.2069,111.0258,1,5.5913,29,6.2346,1.1999,0
64.9999,0.9543,0.1438,171.6799,602.3715,111,83.9156,59.1304,71.6898,360.4925,0.9915,10.3081,56.4618,1,6.3093,33,9.7441,1.1357,0
43.5827,-1.1092,-0.1803,-176.1104,690.5015,109,82.628,28.5677,101.8387,364.3987,0.7296,6.4674,122.7715,1,10.9193,27,4.7371,1.0517,0
47.2341,0.2676,0.7289,59.0143,477.0512,98,73.8037,40.7934,33.8378,281.9291,0.6266,1.6015,72.6635,0,8.5347,21,4.7711,0.8805,0
54.6321,-0.8889,-0.7445,105.4773,585.4305,100,82.8516,54.1354,63.8008,362.2689,0.6808,9.0692,117.3848,0,5.2361,26,4.988,1.2062,0
43.0795,1.0881,0.3911,50.0009,524.5744,97,83.1304,39.5564,93.0477,473.1795,0.9707,1.4851,98.7185,0,10.3172,26,7.4561,0.8447,0
37.1569,-1.0583,0.491,-81.6868,600.3044,96,85.7123,43.2175,112.1192,391.3976,0.6606,4.2244,112.1529,0,10.1837,26,4.2468,1.1056,0
40.6201,0.4085,-0.1587,116.1927,776.7238,116,91.0125,54.9771,88.3873,138.0994,0.8471,1.2585,66.4759,1,7.4285,39,5.8616,0.9175,0
48.0332,-0.8835,-0.7249,148.7877,650.3478,93,84.1708,86.6532,77.689,282.4137,0.6156,4.7563,57.3916,0,9.6576,31,9.1565,0.8112,0
54.6932,0.7524,0.1913,66.0617,448.6278,120,84.8484,56.1996,71.5059,230.8108,0.8028,10.2776,68.3593,0,11.3059,42,3.5663,0.9371,0
46.6211,0.4393,0.5982,3.9687,737.0516,88,68.9671,63.8634,73.0995,420.3737,0.7628,9.338,103.2759,0,8.1525,22,7.3452,1.0688,1
33.6016,0.2397,0.886,-48.1245,537.1942,99,64.6644,32.2598,72.4186,299.7362,0.8842,10.9186,69.3701,0,6.2149,29,8.1848,1.1752,0
54.7032,1.9609,0.3286,-61.1796,597.7739,91,74.4716,25.1016,114.5299,285.0984,0.8045,6.4793,97.6242,1,9.6049,36,7.6822,0.8236,0
62.7337,-0.7025,-0.3069,80.362,464.5882,110,83.2741,32.4915,102.9109,150.0596,0.794,7.8648,107.3284,0,6.6845,27,8.001,1.1326,0
43.4006,0.9261,0.3467,38.5644,610.6058,95,84.152,46.4905,59.1925,606.108,0.8498,7.588,31.6205,1,6.6526,36,4.5868,1.0245,0
66.6279,1.172,0.2503,-123.5338,559.8466,106,54.7435,54.5369,35.4566,310.8196,0.8805,0.5978,81.9549,1,6.2488,34,7.8506,0.9992,0
58.6887,0.9264,0.1609,-129.2052,669.754,102,81.3183,59.6091,91.5474,284.8351,0.8591,7.2741,71.4841,0,9.301,29,4.3088,1.1081,0
39.4584,-0.6773,-0.4423,-154.4043,424.6448,94,91.2599,67.827,95.6092,148.7399,0.9534,5.6523,114.9748,1,10.056,42,5.8733,0.8995,0
43.5209,-0.2346,0.2992,66.0643,642.5941,94,102.596,75.1524,99.4891,317.4737,0.6457,4.3248,149.139,0,7.3725,26,3.3795,1.0744,0
46.8702,-0.606,0.235,-66.8288,134.1928,90,94.4121,8.4032,50.9616,294.4352,0.9832,1.91,78.2438,1,10.4429,26,6.2157,0.9314,0
48.1472,-0.2973,1.2138,-172.7127,407.6109,106,74.7855,30.3805,87.303,312.8351,0.871,1.5024,138.9447,0,7.1978,31,6.0923,1.0609,0
25.6162,-0.8412,0.0438,-58.4306,298.2005,111,74.2012,83.2673,87.5313,160.8261,0.6791,6.0865,102.4076,0,7.7627,32,8.9362,0.8146,0
42.4684,-0.3632,0.8477,119.562,550.6115,92,84.9176,56.9817,39.985,133.3224,0.7654,2.0065,74.6732,0,6.1243,33,3.8847,1.1837,0
44.4637,1.4676,0.6957,-90.8415,644.205,88,88.0892,47.8644,99.6395,469.3235,0.7236,8.9909,91.142,0,6.9718,30,5.4325,1.1726,0
68.9056,-0.3192,0.025,48.0778,498.6226,89,91.2337,5.4342,83.2864,183.0516,0.8868,9.2721,87.7944,0,10.0706,34,4.2597,1.1821,0
52.2693,0.1058,0.6186,-21.7184,703.358,89,85.9755,24.0933,74.7853,352.4556,0.9982,3.4591,117.7351,0,6.9351,19,4.9016,0.8353,0
42.0198,-0.7254,-0.3917,17.6025,383.848,109,67.7485,67.6947,33.5748,271.8969,0.9474,7.4087,32.6379,0,6.3588,27,2.9079,0.8671,0
45.6147,-0.015,-0.0961,34.4782,289.7834,97,66.083,40.6312,71.2549,399.5115,0.9448,0.7492,96.5218,0,6.1052,46,3.609,1.1681,0
54.2509,0.8267,-0.2679,-16.268,608.4718,100,94.5905,60.8953,106.5623,319.0708,0.7648,10.888,131.4844,0,4.3305,31,7.3395,1.0973,0
46.2205,0.4894,-0.0788,-159.1719,675.5647,101,78.3474,41.9904,63.488,309.2043,0.7744,7.5168,111.0063,0,6.0481,27,3.16,0.9873,0
44.1465,1.4183,-1.0021,24.3704,515.8168,111,70.313,93.6387,118.1622,314.2971,0.6814,4.2617,90.67,0,5.0972,24,1.8647,0.9241,0
44.4679,-1.2098,0.8997,-36.8911,773.3297,99,68.6766,49.1187,100.8217,222.9092,0.7486,6.6221,100.5176,0,6.6244,30,7.5498,1.1462,0
54.7973,-0.7564,-0.1523,-108.0432,576.258,80,74.5703,20.2013,104.1307,183.9303,0.8516,4.1958,80.3273,0,7.5156,23,4.3035,1.1378,0
36.1828,-0.4129,0.3935,142.743,559.653,103,95.9388,61.608,82.9323,275.6183,0.9367,0.9718,91.7301,0,7.4246,28,8.4846,0.913,0
39.131,1.5249,0.1227,84.9842,435.4519,110,77.5656,51.4968,55.2758,146.9174,0.6235,3.1466,107.4195,0,8.403,25,5.7681,1.0032,0
40.7236,0.2988,-0.1358,-77.7354,304.5228,98,87.2307,37.5485,66.223,88.0492,0.9785,0.1244,82.1334,1,8.8336,30,6.0356,1.0563,0
38.9591,-1.4171,-0.6386,14.0246,459.9937,98,83.4962,54.0108,85.613,314.4418,0.6971,9.2703,49.1526,0,5.9209,36,3.005,0.8524,0
41.7637,1.0922,-0.457,166.7207,737.1347,97,79.4182,70.9209,109.6621,272.6349,0.6801,11.5994,43.295,1,10.5906,22,4.7898,1.194,0
58.9686,0.1096,-0.1178,-91.6338,528.6375,104,60.2584,45.2097,95.3984,397.5721,0.7592,3.6746,105.5769,0,9.3627,30,5.1697,1.124,0
60.3636,0.8903,-0.2373,161.0584,441.3166,106,88.3689,30.9,62.4147,384.4252,0.8549,8.6055,93.4493,0,9.6291,43,7.8105,1.0694,0
52.7171,1.5836,-0.4869,66.0101,364.2505,97,72.5686,54.1378,53.2041,351.6513,0.8277,6.2828,115.1463,0,7.9463,29,6.5231,1.1528,0
52.1481,-0.9776,-0.3435,14.7012,580.8191,93,63.4395,37.1596,87.028,350.1849,0.7009,0.255,66.9969,0,9.5695,23,6.3485,0.8684,0
43.3002,1.5832,0.2306,173.9548,331.2501,97,61.5331,56.5527,37.2761,220.8344,0.9834,11.694,56.7181,0,11.7677,32,4.7871,1.078,0
29.1891,-0.0742,0.4384,-59.8648,553.545,99,85.8879,75.34,63.7139,347.3547,0.8392,11.5498,114.3106,0,9.9762,29,5.8871,0.8445,0
51.4385,-0.4139,-0.5832,-79.8368,430.8219,90,88.0613,27.1556,52.5583,238.9122,0.9287,10.6766,99.1633,0,9.3404,38,8.3511,0.8792,0
52.9774,0.1547,-0.44,-57.7464,460.9008,91,57.1487,13.0795,108.3204,358.186,0.966,3.7795,77.8139,0,3.5953,29,6.9767,0.9089,0
